model,fold,selected_C,term,coefficient_standardized,scaler_mean,scaler_scale,imputation_median
routine_plus_bullied_logit,4,0.1,BULLIED,0.5117284937007482,-0.4331945251774248,0.9373862734036951,-1.228
routine_plus_bullied_logit,4,0.1,missingindicator_REPEAT,0.07055505776400658,0.002999324095978371,0.05468389297540596,
routine_plus_bullied_logit,4,0.1,missingindicator_ST062Q01TA,-0.002854676022917699,0.015038864481243664,0.12170742391636778,
routine_plus_bullied_logit,4,0.1,missingindicator_ST062Q02TA,0.016353611314044985,0.01829165258533288,0.13400398513115333,
routine_plus_bullied_logit,4,0.1,missingindicator_ST062Q03TA,0.013892449859983537,0.015841500506928015,0.1248621134236363,
routine_plus_bullied_logit,4,0.1,missingindicator_BULLIED,0.0681192112351084,0.008828996282527882,0.09354702083535847,
routine_plus_teachsup_logit,0,10.0,ST001D01T,-0.0043450242480046475,9.769542804022649,0.500784749381774,10.0
routine_plus_teachsup_logit,0,10.0,REPEAT,0.1398220450905879,0.19039972956984705,0.3926164445735509,0.0
routine_plus_teachsup_logit,0,10.0,ST062Q01TA,0.14741900705383917,1.331192427955717,0.6593339649574673,1.0
routine_plus_teachsup_logit,0,10.0,ST062Q02TA,0.04018308890936642,1.3494464632806558,0.6744757283871872,1.0
routine_plus_teachsup_logit,0,10.0,ST062Q03TA,0.1287584745712185,1.5721710470717485,0.8765909671205533,1.0
routine_plus_teachsup_logit,0,10.0,TEACHSUP,-0.17547777539128281,0.04186911603143752,1.1169322441131018,-0.1002
routine_plus_teachsup_logit,0,10.0,missingindicator_REPEAT,0.05375369139720713,0.002873320375221837,0.053526296390121866,
routine_plus_teachsup_logit,0,10.0,missingindicator_ST062Q01TA,-0.003576563938229737,0.015422969661117215,0.12322784453178377,
routine_plus_teachsup_logit,0,10.0,missingindicator_ST062Q02TA,0.01773999070376563,0.01863432772754162,0.13522976579763862,
routine_plus_teachsup_logit,0,10.0,missingindicator_ST062Q03TA,0.017314611963539183,0.016606101580326205,0.12779021469044527,
routine_plus_teachsup_logit,0,10.0,missingindicator_TEACHSUP,0.06609571278957067,0.029367024423223188,0.16883306044655177,
routine_plus_teachsup_logit,1,0.1,ST001D01T,-0.04452426254025135,9.7710375126732,0.49263858237135283,10.0
routine_plus_teachsup_logit,1,0.1,REPEAT,0.11551667452316619,0.1917032781345049,0.3936408658752157,0.0
routine_plus_teachsup_logit,1,0.1,ST062Q01TA,0.1350961161675734,1.3253210544102738,0.6507236775269444,1.0
routine_plus_teachsup_logit,1,0.1,ST062Q02TA,0.058568255625125354,1.346823251098344,0.6718957856639265,1.0
routine_plus_teachsup_logit,1,0.1,ST062Q03TA,0.07646514468848879,1.56471781007097,0.8691623768708755,1.0
routine_plus_teachsup_logit,1,0.1,TEACHSUP,-0.16728572553200435,0.0336491213247719,1.1175422750747077,-0.1002
routine_plus_teachsup_logit,1,0.1,missingindicator_REPEAT,0.06561187014632054,0.002914836093274755,0.05391047972170251,
routine_plus_teachsup_logit,1,0.1,missingindicator_ST062Q01TA,0.016866664600949297,0.01592598850963163,0.12518926231759142,
routine_plus_teachsup_logit,1,0.1,missingindicator_ST062Q02TA,0.022553326620788395,0.018207164582629266,0.13369990179686114,
routine_plus_teachsup_logit,1,0.1,missingindicator_ST062Q03TA,-0.011917206675818784,0.015799256505576207,0.12469819565433661,
routine_plus_teachsup_logit,1,0.1,missingindicator_TEACHSUP,0.06418491268693725,0.02716289286921257,0.16255789774781249,
routine_plus_teachsup_logit,2,0.1,ST001D01T,-0.011554052954377109,9.777618182586288,0.49111845296808965,10.0
routine_plus_teachsup_logit,2,0.1,REPEAT,0.13024963194777814,0.1839381521693211,0.38743374704051886,0.0
routine_plus_teachsup_logit,2,0.1,ST062Q01TA,0.11401796935621653,1.330953487389633,0.6607747803683959,1.0
routine_plus_teachsup_logit,2,0.1,ST062Q02TA,0.09565001445133726,1.3502598115837945,0.6747463689569816,1.0
routine_plus_teachsup_logit,2,0.1,ST062Q03TA,0.10228809754557022,1.573064086857336,0.8789567571009252,1.0
routine_plus_teachsup_logit,2,0.1,TEACHSUP,-0.15358285331554636,0.027915770351907412,1.1154710730595478,-0.1002
routine_plus_teachsup_logit,2,0.1,missingindicator_REPEAT,0.07668849423912556,0.0028727134468336784,0.05352065922880678,
routine_plus_teachsup_logit,2,0.1,missingindicator_ST062Q01TA,0.019364748441951733,0.01579992395758523,0.1247007873291895,
routine_plus_teachsup_logit,2,0.1,missingindicator_ST062Q02TA,0.018788541393121704,0.018799374762367455,0.1358158984468001,
routine_plus_teachsup_logit,2,0.1,missingindicator_ST062Q03TA,-0.01101718241137801,0.01601115288749947,0.12551810973207247,
routine_plus_teachsup_logit,2,0.1,missingindicator_TEACHSUP,0.06818287316449795,0.028938363398251024,0.16763333356490223,
routine_plus_teachsup_logit,3,0.1,ST001D01T,0.014851950573488423,9.77973047188543,0.4886232492089915,10.0
routine_plus_teachsup_logit,3,0.1,REPEAT,0.1549309732579116,0.18355794009547546,0.3871232655413277,0.0
routine_plus_teachsup_logit,3,0.1,ST062Q01TA,0.11267707130144343,1.3285454775886105,0.6512630371900782,1.0
routine_plus_teachsup_logit,3,0.1,ST062Q02TA,0.08243971583973035,1.3450635799079043,0.6735094658611946,1.0
routine_plus_teachsup_logit,3,0.1,ST062Q03TA,0.12340264734094902,1.5667694647458916,0.8736739618320641,1.0
routine_plus_teachsup_logit,3,0.1,TEACHSUP,-0.17018697859250914,0.02054134595074143,1.1190790713890526,-0.1002
routine_plus_teachsup_logit,3,0.1,missingindicator_REPEAT,0.03781851833286707,0.0028727134468336784,0.05352065922880677,
routine_plus_teachsup_logit,3,0.1,missingindicator_ST062Q01TA,0.021989927565796596,0.015377466097756748,0.12304876933220052,
routine_plus_teachsup_logit,3,0.1,missingindicator_ST062Q02TA,0.0037744702270904287,0.01816568797262473,0.13355034913135183,
routine_plus_teachsup_logit,3,0.1,missingindicator_ST062Q03TA,0.02760454589436967,0.01601115288749947,0.12551810973207247,
routine_plus_teachsup_logit,3,0.1,missingindicator_TEACHSUP,0.05945202941223612,0.029065100756199568,0.16798904926878874,
routine_plus_teachsup_logit,4,1.0,ST001D01T,0.012362875073414081,9.774586008786752,0.4934169088934921,10.0
routine_plus_teachsup_logit,4,1.0,REPEAT,0.1455162000815187,0.18726765799256506,0.3901262388798589,0.0
routine_plus_teachsup_logit,4,1.0,ST062Q01TA,0.13765867825941902,1.3331361946603582,0.661833300291934,1.0
routine_plus_teachsup_logit,4,1.0,ST062Q02TA,0.03320028346580536,1.3461051030753632,0.6708506479535746,1.0
routine_plus_teachsup_logit,4,1.0,ST062Q03TA,0.14231311005035052,1.568012842176411,0.8731785784392659,1.0
routine_plus_teachsup_logit,4,1.0,TEACHSUP,-0.15497333477256323,0.03333521037512675,1.1161689454092218,-0.1002
routine_plus_teachsup_logit,4,1.0,missingindicator_REPEAT,0.06948253483306543,0.002999324095978371,0.05468389297540596,
routine_plus_teachsup_logit,4,1.0,missingindicator_ST062Q01TA,0.010755744452828168,0.015038864481243664,0.12170742391636778,
routine_plus_teachsup_logit,4,1.0,missingindicator_ST062Q02TA,-0.0027642529379490947,0.01829165258533288,0.13400398513115333,
routine_plus_teachsup_logit,4,1.0,missingindicator_ST062Q03TA,0.02234246261324693,0.015841500506928015,0.1248621134236363,
